,id,lat,long,hour,proj,pltGrp,pltPosition,label
1894,25099,22.6017,114.044731,15,6,28,0,1
1895,25101,22.5595,113.919235,14,18,57,0,1
1896,25102,22.55625,114.059097,18,4,42,0,1
1897,25103,22.500032,113.915733,15,18,24,0,1
1898,25104,22.566032,114.029701,10,7,8,0,1
1899,25105,22.542067,113.99295,7,11,-1,0,1
1900,25106,22.5753,113.861603,19,23,29,0,1
1901,25107,22.5728,113.855904,13,24,67,0,1
1902,25108,22.611183,114.022148,23,8,84,0,1
1903,25109,22.623318,113.806801,1,28,54,0,1
1904,25110,22.600901,114.020935,13,8,19,0,1
1905,25111,22.544666,114.020782,9,8,31,0,1
1906,25112,22.603216,113.94062,12,16,1,0,1
1907,25113,22.541933,113.961853,17,14,41,0,1
1908,25114,22.616617,113.940453,5,16,62,0,1
1909,25115,22.531584,114.014168,22,9,43,0,1
1910,25116,22.57015,114.040131,5,6,25,0,1
1911,25117,22.563316,114.030518,10,7,8,0,1
1912,25118,22.559717,113.851982,5,24,62,0,1
1913,25119,22.635017,113.838631,11,25,34,0,1
1914,25120,22.580883,114.099701,22,1,43,0,1
1915,25121,22.538349,114.081619,14,2,4,0,1
1916,25122,22.548,113.932953,22,16,27,0,1
1917,25123,22.549232,114.084084,5,2,98,0,1
1918,25124,22.556133,114.039299,13,6,19,0,1
1919,25125,22.563534,113.889534,0,20,13,0,1
1920,25128,22.608299,113.92485,23,17,-1,0,1
1921,25129,22.607468,113.940865,11,16,55,0,1
1922,25130,22.56835,113.901131,15,19,24,0,1
1923,25131,22.576599,114.099632,12,1,108,0,1
1924,25132,22.5613,114.090797,19,1,82,0,1
1925,25133,22.613199,113.813599,13,28,67,0,1
1926,25134,22.542299,113.940598,9,16,75,0,1
1927,25135,22.584101,113.955498,22,14,27,0,1
1928,25138,22.577133,114.006302,5,9,25,0,1
1929,25139,22.5336,114.021881,5,8,25,0,1
1930,25140,22.61005,113.817734,9,27,11,0,1
1931,25141,22.521999,113.927666,5,17,62,0,1
1932,25142,22.567484,114.03418,4,7,23,0,1
1933,25143,22.612183,114.026031,20,8,26,0,1
1934,25144,22.581551,113.883003,2,21,6,0,1
1935,25146,22.531099,114.041496,10,6,8,0,1
1936,25147,22.5492,113.8134,9,28,11,0,1
1937,25148,22.5467,113.994003,8,11,51,0,1
1938,25149,22.583866,113.811531,3,28,97,0,1
1939,25150,22.5471,113.9627,0,14,65,0,1
1940,25151,22.54315,114.057899,6,5,15,0,1
1941,25152,22.570118,114.093948,5,1,98,0,1
1942,25153,22.540751,113.910049,1,19,72,0,1
1943,25154,22.569296,114.058571,8,4,51,0,1
1944,25155,22.5249,113.92897,8,17,36,0,1
1945,25156,22.511801,113.920403,12,18,1,0,1
1946,25157,22.5387,113.909698,6,19,49,0,1
1947,25158,22.552233,114.063385,22,4,43,0,1
1948,25159,22.559095,114.062653,14,4,4,0,1
1949,25160,22.5093,113.8386,20,25,44,0,1
1950,25161,22.5833,113.949799,8,15,60,0,1
1951,25162,22.621067,114.035095,17,7,46,0,1
1952,25163,22.6054,114.059998,5,4,25,0,1
1953,25164,22.552322,113.918907,0,18,13,0,1
1954,25165,22.705183,113.870087,15,22,24,0,1
1955,25166,22.572884,113.866501,11,23,55,0,1
1956,25167,22.59585,113.87545,7,22,56,0,1
1957,25168,22.582132,113.879616,11,21,55,0,1
1958,25169,22.5931,114.046303,14,6,4,0,1
1959,25170,22.559267,113.884331,22,21,27,0,1
1960,25171,22.5422,114.007301,21,9,37,0,1
1961,25172,22.579166,113.88485,11,21,55,0,1
1962,25173,22.604733,113.810448,1,28,54,0,1
1963,25174,22.599934,113.876663,12,22,1,0,1
1964,25175,22.683416,114.001167,8,10,51,0,1
1965,25177,22.631149,114.09642,15,1,28,0,1
1966,25178,22.561899,114.043404,6,6,15,0,1
1967,25179,22.5625,114.0383,11,6,18,0,1
1968,25180,22.716618,114.06675,14,4,4,0,1
1969,25182,22.627617,114.018486,19,8,17,0,1
1970,25183,22.663816,114.011948,4,9,12,0,1
1971,25185,22.608299,114.0252,21,8,37,0,1
1972,25186,22.631018,114.024368,14,8,4,0,1
1973,25187,22.656633,114.029503,16,7,2,0,1
1974,25188,22.576599,114.032501,12,7,53,0,1
1975,25189,22.6339,113.993149,3,11,22,0,1
1976,25191,22.5502,113.919197,21,18,14,0,1
1977,25192,22.5301,113.9245,11,17,55,0,1
1978,25193,22.63295,114.007332,7,9,10,0,1
1979,25194,22.555,113.866203,11,23,55,0,1
1980,25195,22.6416,114.038216,7,6,10,0,1
1981,25196,22.98,113.724297,0,36,-1,0,1
1982,25197,22.5718,114.096901,1,1,76,0,1
1983,25198,22.666468,113.997368,10,10,8,0,1
1984,25199,22.538099,114.099968,15,1,28,0,1
1985,25200,22.607233,114.059868,0,4,3,0,1
1986,25201,22.650801,114.012451,23,9,84,0,1
1987,25202,22.610983,113.922249,22,17,27,0,1
1988,25203,22.624617,114.032448,22,7,43,0,1
1989,25204,22.569767,113.85733,22,24,27,0,1
1990,25205,22.57655,114.080521,22,2,43,0,1
1991,25206,22.576767,114.084732,22,2,43,0,1
1992,25207,22.556067,114.05407,6,5,15,0,1
1993,25208,22.5555,113.89653,5,20,62,0,1
1994,25209,22.530184,113.922935,12,17,1,0,1
1995,25210,22.5662,114.051537,6,5,15,0,1
1996,25211,22.594316,114.043564,5,6,25,0,1
1997,25212,22.592484,113.917252,5,18,62,0,1
1998,25213,22.531866,114.07518,14,3,4,0,1
1999,25214,22.5914,114.028397,16,7,2,0,1
2000,25215,22.600218,113.935081,22,16,27,0,1
2001,25216,22.56525,113.863953,21,23,14,0,1
2002,25217,22.612183,113.843231,3,25,71,0,1
2003,25218,22.721666,113.823532,11,27,34,0,1
